MEAN_LIVE_CORAL,LIVE_CORAL_LAG1,DEAD_CORAL_LAG1,COTS_LAG1,CORAL_TRAJECTORY,YEAR_GAP,DHW_MAX,DHW_MAX_PREV,SSTA_MAX,SSTA_MAX_PREV,LATITUDE,LONGITUDE,SHELF_M,SHELF_O,REEF_ID,REEF_NAME,REPORT_YEAR,SECTOR
46.193,42.386,2.5,0.0,2.136000000000003,3.0,0.0,0.15,1.25,1.08,-18.808333,147.525,1,0,18095S,WHEELER REEF,2007,TO
65.95,69.375,2.159,0.0,50.852000000000004,2.0,1.59,5.38,2.56,2.11,-18.808333,147.525,1,0,18095S,WHEELER REEF,2023,TO
29.202,25.872,1.047,0.0,4.167000000000002,1.0,2.16,1.48,2.29,1.89,-18.825,147.641667,1,0,18096S,DAVIES REEF,1995,TO
30.156,29.202,1.117,0.0,3.330000000000002,1.0,0.16,2.16,1.38,2.29,-18.825,147.641667,1,0,18096S,DAVIES REEF,1996,TO
24.0,30.156,0.188,0.0,0.9539999999999971,1.0,0.0,0.16,0.44,1.38,-18.825,147.641667,1,0,18096S,DAVIES REEF,1997,TO
32.957,24.0,1.056,0.067,-6.155999999999999,1.0,1.19,0.0,1.26,0.44,-18.825,147.641667,1,0,18096S,DAVIES REEF,1998,TO
30.807,32.957,2.5,0.122,8.957,1.0,0.49,1.19,1.35,1.26,-18.825,147.641667,1,0,18096S,DAVIES REEF,1999,TO
28.553,30.807,2.5,0.0,-2.150000000000002,1.0,0.0,0.49,0.47,1.35,-18.825,147.641667,1,0,18096S,DAVIES REEF,2000,TO
16.989,28.553,2.368,0.0,-2.253999999999998,1.0,0.54,0.0,1.84,0.47,-18.825,147.641667,1,0,18096S,DAVIES REEF,2001,TO
23.936,16.989,2.386,0.0,-11.564,1.0,2.74,0.54,1.54,1.84,-18.825,147.641667,1,0,18096S,DAVIES REEF,2002,TO
23.177,23.936,2.447,0.021,6.946999999999999,1.0,0.0,2.74,1.19,1.54,-18.825,147.641667,1,0,18096S,DAVIES REEF,2003,TO
22.841,23.177,2.5,0.042,-0.7590000000000003,1.0,2.27,0.0,1.58,1.19,-18.825,147.641667,1,0,18096S,DAVIES REEF,2004,TO
23.085,22.841,2.5,0.205,-0.3359999999999985,1.0,0.72,2.27,1.45,1.58,-18.825,147.641667,1,0,18096S,DAVIES REEF,2005,TO
18.311,23.085,2.5,0.149,0.24399999999999977,2.0,0.0,0.14,1.15,1.02,-18.825,147.641667,1,0,18096S,DAVIES REEF,2007,TO
21.0,18.311,2.5,0.0,-4.774000000000001,2.0,0.15,0.0,1.22,0.96,-18.825,147.641667,1,0,18096S,DAVIES REEF,2009,TO
11.543,21.0,2.0,0.0,2.689,2.0,0.77,0.6900000000000001,1.49,1.68,-18.825,147.641667,1,0,18096S,DAVIES REEF,2011,TO
10.0,11.543,1.596,0.0,-9.457,2.0,1.21,0.94,1.51,1.21,-18.825,147.641667,1,0,18096S,DAVIES REEF,2013,TO
19.186,10.0,1.554,0.027,-1.5429999999999993,2.0,2.48,0.0,1.84,0.77,-18.825,147.641667,1,0,18096S,DAVIES REEF,2015,TO
24.787,19.186,2.326,0.023,9.186,2.0,4.61,2.3000000000000003,2.23,1.79,-18.825,147.641667,1,0,18096S,DAVIES REEF,2017,TO
31.332,24.787,1.862,0.0,5.600999999999999,2.0,0.0,0.0,1.19,1.02,-18.825,147.641667,1,0,18096S,DAVIES REEF,2019,TO
41.699,31.332,2.228,0.022,6.545000000000002,2.0,0.0,5.17,1.45,2.04,-18.825,147.641667,1,0,18096S,DAVIES REEF,2021,TO
52.898,41.699,2.244,0.0,10.366999999999997,1.0,5.12,0.0,2.1,1.45,-18.825,147.641667,1,0,18096S,DAVIES REEF,2022,TO
48.958,52.898,1.932,0.0,11.199000000000005,1.0,1.26,5.12,2.45,2.1,-18.825,147.641667,1,0,18096S,DAVIES REEF,2023,TO
13.909,15.869,1.525,0.0,1.1869999999999994,3.0,0.53,0.0,1.86,0.42,-18.858333,147.891667,1,0,18099S,SAVILLE-KENT REEF,2001,TO
14.818,13.909,2.364,0.0,-1.959999999999999,1.0,1.71,0.53,1.66,1.86,-18.858333,147.891667,1,0,18099S,SAVILLE-KENT REEF,2002,TO
13.19,14.818,2.455,0.0,0.9089999999999989,1.0,0.0,1.71,1.12,1.66,-18.858333,147.891667,1,0,18099S,SAVILLE-KENT REEF,2003,TO
13.75,13.19,2.5,0.017,-1.6280000000000001,1.0,1.98,0.0,1.85,1.12,-18.858333,147.891667,1,0,18099S,SAVILLE-KENT REEF,2004,TO
26.396,17.941,0.196,0.0,12.165,3.0,0.51,1.68,1.41,1.33,-18.966667,147.7,1,0,18106S,(LITTLE) BROADHURST REEF,1999,TO
19.643,26.396,2.333,0.017,8.455000000000002,3.0,3.2,0.5,1.64,1.96,-18.966667,147.7,1,0,18106S,(LITTLE) BROADHURST REEF,2002,TO
7.031,19.643,2.5,0.125,-6.753,1.0,0.0,3.2,1.26,1.64,-18.966667,147.7,1,0,18106S,(LITTLE) BROADHURST REEF,2003,TO
4.414,7.031,3.516,8.578,-12.612000000000002,1.0,2.05,0.0,1.64,1.26,-18.966667,147.7,1,0,18106S,(LITTLE) BROADHURST REEF,2004,TO
45.733,24.286,0.238,0.0,6.060000000000002,3.0,0.14,0.76,1.52,1.41,-18.866667,148.141667,0,1,18112S,VIPER REEF,1999,CU
29.009,45.733,1.983,0.0,21.446999999999996,3.0,2.74,0.51,1.67,1.79,-18.866667,148.141667,0,1,18112S,VIPER REEF,2002,CU
40.195,29.009,2.5,0.0,-16.723999999999997,3.0,0.47,2.78,1.16,2.12,-18.866667,148.141667,0,1,18112S,VIPER REEF,2005,CU
28.269,21.667,2.115,0.0,6.667000000000002,3.0,0.0,0.0,0.47,1.64,-18.95,148.083333,1,0,18118S,SHRIMP REEF,2000,CU
20.425,28.269,2.548,0.077,6.601999999999997,3.0,0.0,2.29,1.11,1.66,-18.95,148.083333,1,0,18118S,SHRIMP REEF,2003,CU
13.775,20.425,2.5,0.02,-7.843999999999998,2.0,0.32,2.39,1.18,1.86,-18.95,148.083333,1,0,18118S,SHRIMP REEF,2005,CU
12.594,13.775,2.108,3.275,-6.65,2.0,0.0,0.29,1.04,1.05,-18.95,148.083333,1,0,18118S,SHRIMP REEF,2007,CU
29.865,30.042,0.75,0.0,7.792000000000002,3.0,0.0,0.73,1.52,1.55,-18.983333,148.425,0,1,18120S,JAGUAR REEF,1999,CU
20.875,29.865,1.149,0.027,-0.17700000000000315,3.0,1.8,0.65,1.67,1.92,-18.983333,148.425,0,1,18120S,JAGUAR REEF,2002,CU
47.5,37.27,1.842,0.0,16.395000000000003,1.0,6.140000000000001,0.0,2.27,1.34,-18.983333,148.425,0,1,18120S,JAGUAR REEF,2022,CU
15.316,13.75,0.729,0.014,-0.5,1.0,1.91,1.31,2.06,1.97,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,1995,CU
15.29,15.316,0.759,0.0,1.5660000000000007,1.0,0.61,1.91,1.34,2.06,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,1996,CU
18.487,15.29,0.254,0.0,-0.026000000000001577,1.0,0.0,0.61,0.42,1.34,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,1997,CU
20.556,18.487,1.184,0.013,3.196999999999999,1.0,1.13,0.0,1.56,0.42,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,1998,CU
24.599,20.556,1.984,0.0,2.0690000000000026,1.0,0.3,1.13,1.67,1.56,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,1999,CU
18.7,24.599,1.186,0.0,4.042999999999999,1.0,0.0,0.3,0.54,1.67,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2000,CU
14.783,18.7,1.767,0.0,-5.899000000000001,1.0,0.51,0.0,1.9,0.54,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2001,CU
18.151,14.783,1.703,0.13,-3.917,1.0,2.7,0.51,1.75,1.9,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2002,CU
20.933,18.151,2.218,0.0,3.3680000000000003,1.0,0.0,2.7,1.16,1.75,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2003,CU
16.118,20.933,2.333,0.04,2.782,1.0,2.19,0.0,1.6,1.16,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2004,CU
14.188,16.118,2.237,0.092,-4.815000000000001,1.0,0.84,2.19,1.42,1.6,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2005,CU
13.587,14.188,2.175,0.247,-1.929999999999998,2.0,0.0,0.0,1.24,0.92,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2007,CU
22.688,22.33,2.068,0.0,10.284999999999998,3.0,0.0,3.5,1.01,2.19,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2018,CU
35.373,22.688,1.813,0.038,0.35800000000000054,3.0,0.0,4.64,1.48,1.83,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2021,CU
28.013,35.373,1.169,0.026,12.684999999999999,1.0,5.46,0.0,2.4,1.48,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2022,CU
32.07,28.013,2.436,0.0,-7.359999999999996,1.0,1.12,5.46,2.5500000000000003,2.4,-19.033333,147.933333,1,0,19019S,BOWDEN REEF,2023,CU
18.854,18.49,0.833,0.042,10.773,3.0,0.0,0.0,0.53,1.67,-19.066667,148.183333,1,0,19028S,SHELL REEF,2000,CU
8.214,18.854,2.188,0.083,0.36400000000000077,3.0,0.0,1.13,1.05,1.6,-19.066667,148.183333,1,0,19028S,SHELL REEF,2003,CU
23.55,8.214,1.905,0.048,-10.639999999999999,2.0,0.65,1.72,1.24,1.59,-19.066667,148.183333,1,0,19028S,SHELL REEF,2005,CU
17.5,23.55,2.5,0.44,15.336,2.0,0.0,0.14,0.96,1.04,-19.066667,148.183333,1,0,19028S,SHELL REEF,2007,CU
17.5,17.258,0.887,0.0,4.757999999999999,1.0,1.34,1.27,1.75,2.1,-19.283333,148.35,1,0,19044S,FAITH REEF,1995,CU
14.545,17.5,0.735,0.0,0.24200000000000088,1.0,0.0,1.34,1.33,1.75,-19.283333,148.35,1,0,19044S,FAITH REEF,1996,CU
19.924,14.545,0.455,0.0,-2.955,1.0,0.0,0.0,0.45,1.33,-19.283333,148.35,1,0,19044S,FAITH REEF,1997,CU
23.281,19.924,1.515,0.03,5.379,1.0,0.97,0.0,1.75,0.45,-19.283333,148.35,1,0,19044S,FAITH REEF,1998,CU
24.648,23.281,1.719,0.031,3.3569999999999993,1.0,0.0,0.97,1.85,1.75,-19.283333,148.35,1,0,19044S,FAITH REEF,1999,CU
20.948,24.648,1.328,0.063,1.3670000000000009,1.0,0.0,0.0,0.5700000000000001,1.85,-19.283333,148.35,1,0,19044S,FAITH REEF,2000,CU
15.726,20.948,1.724,0.034,-3.6999999999999993,1.0,0.0,0.0,1.83,0.5700000000000001,-19.283333,148.35,1,0,19044S,FAITH REEF,2001,CU
19.667,15.726,2.5,0.0,-5.2219999999999995,1.0,0.45,0.0,1.41,1.83,-19.283333,148.35,1,0,19044S,FAITH REEF,2002,CU
12.097,19.667,2.5,0.0,3.9410000000000007,1.0,0.0,0.45,1.0,1.41,-19.283333,148.35,1,0,19044S,FAITH REEF,2003,CU
13.629,12.097,2.097,0.032,-7.570000000000002,1.0,1.44,0.0,1.5,1.0,-19.283333,148.35,1,0,19044S,FAITH REEF,2004,CU
14.028,13.629,1.935,0.29,1.532,1.0,0.61,1.44,1.22,1.5,-19.283333,148.35,1,0,19044S,FAITH REEF,2005,CU
10.682,14.028,1.944,0.028,0.3990000000000009,2.0,0.0,0.0,0.89,1.04,-19.283333,148.35,1,0,19044S,FAITH REEF,2007,CU
32.674,27.059,1.838,0.088,10.93,1.0,4.75,0.0,2.28,1.42,-19.283333,148.35,1,0,19044S,FAITH REEF,2022,CU
17.955,11.117,0.388,0.0,3.617000000000001,3.0,0.32,2.2,1.63,1.57,-19.3,148.083333,1,0,19045S,STANLEY REEF,1999,CU
19.454,17.955,1.322,0.0,6.837999999999997,3.0,2.22,0.34,1.71,1.81,-19.3,148.083333,1,0,19045S,STANLEY REEF,2002,CU
10.874,19.454,2.416,0.025,1.4990000000000023,3.0,1.06,1.45,1.43,1.45,-19.3,148.083333,1,0,19045S,STANLEY REEF,2005,CU
9.167,10.874,1.723,0.117,-8.58,2.0,0.0,0.0,1.2,1.16,-19.3,148.083333,1,0,19045S,STANLEY REEF,2007,CU
17.462,6.29,0.726,0.0,2.578,3.0,0.0,0.0,0.61,1.67,-19.366667,148.333333,1,0,19047S,CHARITY REEF,2000,CU
8.712,17.462,1.894,0.0,11.172,3.0,0.0,1.54,0.99,1.53,-19.366667,148.333333,1,0,19047S,CHARITY REEF,2003,CU
18.065,20.381,0.89,0.034,-3.8930000000000007,3.0,0.49,0.0,1.91,0.59,-19.216667,148.9,0,1,19061S,JACQUELINE REEF,2001,CU
20.933,21.461,0.845,0.0,-2.6350000000000016,3.0,0.0,0.0,1.85,1.74,-19.25,148.625,1,0,19063A,KANGAROO REEF (EAST),1999,CU
15.417,20.933,1.867,0.013,-0.5279999999999987,3.0,0.63,0.47,1.61,2.06,-19.25,148.625,1,0,19063A,KANGAROO REEF (EAST),2002,CU
15.938,7.7,0.5,0.0,-0.5140000000000002,3.0,0.0,0.0,1.95,1.77,-19.258333,148.55,1,0,19063B,KANGAROO REEF (WEST),1999,CU
23.646,15.938,1.786,0.036,8.238,3.0,1.07,0.44,1.7,2.04,-19.258333,148.55,1,0,19063B,KANGAROO REEF (WEST),2002,CU
16.688,23.472,2.5,0.0,5.251000000000001,3.0,0.0,2.44,1.0,1.71,-19.491667,148.908333,1,0,19076S,SHOWERS REEF,2003,CU
21.328,16.688,2.0,0.0,-6.7840000000000025,2.0,0.0,1.58,1.15,1.62,-19.491667,148.908333,1,0,19076S,SHOWERS REEF,2005,CU
24.971,21.328,2.396,0.0,4.640000000000001,2.0,0.0,0.0,0.86,1.39,-19.491667,148.908333,1,0,19076S,SHOWERS REEF,2007,CU
22.904,27.703,0.946,0.0,1.5919999999999987,3.0,0.8,0.0,1.88,0.73,-19.333333,149.05,1,0,19082S,ELIZABETH REEF,2001,CU
21.227,20.767,1.023,0.0,-19.011,3.0,0.48,0.0,1.91,0.56,-19.508333,149.116667,1,0,19098S,WANSFELL REEF,2001,CU
7.727,4.048,0.833,0.0,0.548,3.0,0.0,0.0,1.56,0.8300000000000001,-19.716667,148.358333,0,0,19103S,HOLBOURNE ISLAND REEF,2001,CU
7.25,7.727,0.795,0.0,3.6790000000000003,3.0,3.09,0.0,1.91,1.32,-19.716667,148.358333,0,0,19103S,HOLBOURNE ISLAND REEF,2004,CU
34.401,26.625,1.15,0.0,-4.797000000000001,1.0,0.33,1.24,1.43,2.03,-19.766667,149.366667,1,0,19131S,19131S,1996,WH
13.962,34.401,1.771,0.0,7.776000000000003,1.0,0.0,0.33,0.79,1.43,-19.766667,149.366667,1,0,19131S,19131S,1997,WH
14.833,13.962,1.557,0.0,-20.439000000000004,1.0,0.96,0.0,1.66,0.79,-19.766667,149.366667,1,0,19131S,19131S,1998,WH
10.408,14.833,1.889,0.0,0.8710000000000004,1.0,0.16,0.96,1.89,1.66,-19.766667,149.366667,1,0,19131S,19131S,1999,WH
17.989,10.408,1.786,0.0,-4.425000000000001,1.0,0.0,0.16,0.35,1.89,-19.766667,149.366667,1,0,19131S,19131S,2000,WH
14.4,17.989,1.793,0.0,7.581000000000001,1.0,0.59,0.0,2.2,0.35,-19.766667,149.366667,1,0,19131S,19131S,2001,WH
18.953,14.4,1.85,0.0,-3.5890000000000004,1.0,2.66,0.59,1.74,2.2,-19.766667,149.366667,1,0,19131S,19131S,2002,WH
7.917,18.953,1.686,0.0,4.552999999999999,1.0,0.0,2.66,1.01,1.74,-19.766667,149.366667,1,0,19131S,19131S,2003,WH
13.99,7.917,1.905,0.0,-11.036,1.0,2.08,0.0,1.68,1.01,-19.766667,149.366667,1,0,19131S,19131S,2004,WH
13.95,13.99,2.692,0.0,6.073,1.0,0.0,2.08,1.06,1.68,-19.766667,149.366667,1,0,19131S,19131S,2005,WH
16.33,13.95,1.75,0.0,-0.040000000000000924,1.0,0.31,0.0,1.36,1.06,-19.766667,149.366667,1,0,19131S,19131S,2006,WH
19.286,16.33,1.436,0.0,2.379999999999999,1.0,0.0,0.31,1.08,1.36,-19.766667,149.366667,1,0,19131S,19131S,2007,WH
15.924,19.286,2.398,0.0,2.956000000000003,2.0,0.15,0.0,1.47,0.9,-19.766667,149.366667,1,0,19131S,19131S,2009,WH
18.641,15.924,1.957,0.0,-3.362000000000002,1.0,0.62,0.15,1.64,1.47,-19.766667,149.366667,1,0,19131S,19131S,2010,WH
16.25,18.641,1.63,0.0,2.7169999999999987,1.0,0.0,0.62,1.16,1.64,-19.766667,149.366667,1,0,19131S,19131S,2011,WH
15.969,16.25,1.146,0.0,-2.3909999999999982,2.0,0.0,0.5,1.01,1.24,-19.766667,149.366667,1,0,19131S,19131S,2013,WH
17.545,15.969,2.347,0.0,-0.2810000000000006,2.0,1.1,0.0,1.68,0.76,-19.766667,149.366667,1,0,19131S,19131S,2015,WH
24.909,17.545,1.636,0.0,1.5760000000000023,2.0,2.06,1.51,1.94,1.57,-19.766667,149.366667,1,0,19131S,19131S,2017,WH
14.185,24.909,2.5,0.0,7.363999999999997,2.0,0.0,0.0,1.15,0.8300000000000001,-19.766667,149.366667,1,0,19131S,19131S,2019,WH
16.702,14.185,0.924,0.0,-10.723999999999998,2.0,0.0,3.0700000000000003,1.22,1.68,-19.766667,149.366667,1,0,19131S,19131S,2021,WH
34.423,16.702,1.596,0.0,2.5170000000000012,1.0,5.01,0.0,2.15,1.22,-19.766667,149.366667,1,0,19131S,19131S,2022,WH
26.13,34.423,1.058,0.0,17.721,1.0,0.29,5.01,2.07,2.15,-19.766667,149.366667,1,0,19131S,19131S,2023,WH
35.614,30.524,0.988,0.0,-7.283000000000001,1.0,0.51,1.52,1.54,2.03,-19.758333,149.225,1,0,19135S,HARDY REEF,1996,WH
23.102,35.614,2.478,0.009,5.089999999999996,1.0,0.0,0.51,0.8300000000000001,1.54,-19.758333,149.225,1,0,19135S,HARDY REEF,1997,WH
27.107,23.102,1.673,0.008,-12.511999999999997,1.0,0.64,0.0,1.71,0.8300000000000001,-19.758333,149.225,1,0,19135S,HARDY REEF,1998,WH
26.843,27.107,1.714,0.0,4.004999999999999,1.0,0.16,0.64,1.93,1.71,-19.758333,149.225,1,0,19135S,HARDY REEF,1999,WH
35.814,26.843,1.315,0.0,-0.26399999999999935,1.0,0.0,0.16,0.43,1.93,-19.758333,149.225,1,0,19135S,HARDY REEF,2000,WH
23.349,35.814,1.972,0.0,8.971,1.0,0.53,0.0,2.09,0.43,-19.758333,149.225,1,0,19135S,HARDY REEF,2001,WH
32.354,23.349,1.966,0.031,-12.465,1.0,3.23,0.53,1.87,2.09,-19.758333,149.225,1,0,19135S,HARDY REEF,2002,WH
25.235,32.354,2.007,0.036,9.004999999999999,1.0,0.0,3.23,0.96,1.87,-19.758333,149.225,1,0,19135S,HARDY REEF,2003,WH
25.935,25.235,1.98,0.0,-7.119,1.0,2.08,0.0,1.77,0.96,-19.758333,149.225,1,0,19135S,HARDY REEF,2004,WH
36.056,36.006,0.854,0.0,-4.503999999999998,1.0,5.75,0.0,2.18,1.28,-19.758333,149.225,1,0,19135S,HARDY REEF,2022,WH
34.456,36.056,2.0,0.022,0.04999999999999716,1.0,0.3,5.75,2.22,2.18,-19.758333,149.225,1,0,19135S,HARDY REEF,2023,WH
29.439,27.292,2.222,0.056,-5.802,2.0,2.96,0.0,1.85,0.96,-19.808333,149.075,1,0,19137S,BAIT REEF,2004,WH
16.957,29.439,2.5,0.0,2.1469999999999985,1.0,0.81,2.96,1.39,1.85,-19.808333,149.075,1,0,19137S,BAIT REEF,2005,WH
28.547,25.043,1.293,0.0,1.5749999999999993,1.0,1.29,0.8300000000000001,2.06,1.84,-19.808333,149.425,1,0,19138S,19138S,1995,WH
25.714,28.547,0.946,0.0,3.5040000000000013,1.0,0.33,1.29,1.41,2.06,-19.808333,149.425,1,0,19138S,19138S,1996,WH
15.0,25.714,2.232,0.0,-2.833000000000002,1.0,0.0,0.33,0.8200000000000001,1.41,-19.808333,149.425,1,0,19138S,19138S,1997,WH
16.25,15.0,1.897,0.0,-10.713999999999999,1.0,1.47,0.0,1.66,0.8200000000000001,-19.808333,149.425,1,0,19138S,19138S,1998,WH
15.625,16.25,2.212,0.0,1.25,1.0,0.31,1.47,1.82,1.66,-19.808333,149.425,1,0,19138S,19138S,1999,WH
21.759,15.625,1.797,0.0,-0.625,1.0,0.0,0.31,0.33,1.82,-19.808333,149.425,1,0,19138S,19138S,2000,WH
20.0,21.759,1.019,0.0,6.134,1.0,0.62,0.0,2.26,0.33,-19.808333,149.425,1,0,19138S,19138S,2001,WH
21.532,20.0,2.417,0.0,-1.7590000000000003,1.0,2.86,0.62,1.72,2.26,-19.808333,149.425,1,0,19138S,19138S,2002,WH
16.538,21.532,2.016,0.0,1.532,1.0,0.0,2.86,1.03,1.72,-19.808333,149.425,1,0,19138S,19138S,2003,WH
13.75,16.538,2.212,0.0,-4.994,1.0,2.41,0.0,1.71,1.03,-19.808333,149.425,1,0,19138S,19138S,2004,WH
19.786,13.75,1.731,0.0,-2.7880000000000003,1.0,0.15,2.41,1.11,1.71,-19.808333,149.425,1,0,19138S,19138S,2005,WH
20.294,19.786,1.929,0.0,6.036000000000001,1.0,0.48,0.15,1.42,1.11,-19.808333,149.425,1,0,19138S,19138S,2006,WH
28.884,20.294,0.809,0.0,0.5079999999999991,1.0,0.0,0.48,1.1,1.42,-19.808333,149.425,1,0,19138S,19138S,2007,WH
22.333,28.884,2.5,0.0,8.59,1.0,0.0,0.0,0.85,1.1,-19.808333,149.425,1,0,19138S,19138S,2008,WH
22.958,22.333,2.333,0.0,-6.551000000000002,1.0,0.15,0.0,1.47,0.85,-19.808333,149.425,1,0,19138S,19138S,2009,WH
21.667,22.958,2.5,0.0,0.625,1.0,0.8,0.15,1.65,1.47,-19.808333,149.425,1,0,19138S,19138S,2010,WH
18.636,21.667,2.348,0.0,-1.2909999999999968,1.0,0.0,0.8,1.22,1.65,-19.808333,149.425,1,0,19138S,19138S,2011,WH
18.79,18.636,1.894,0.0,-3.0310000000000024,2.0,0.14,0.49,1.07,1.27,-19.808333,149.425,1,0,19138S,19138S,2013,WH
30.039,18.79,2.419,0.0,0.15399999999999991,2.0,1.13,0.0,1.68,0.77,-19.808333,149.425,1,0,19138S,19138S,2015,WH
35.977,30.039,2.5,0.0,11.249000000000002,2.0,2.44,1.54,1.92,1.63,-19.808333,149.425,1,0,19138S,19138S,2017,WH
17.155,35.977,2.5,0.0,5.937999999999995,2.0,0.0,0.0,1.15,0.8300000000000001,-19.808333,149.425,1,0,19138S,19138S,2019,WH
22.411,17.155,0.948,0.0,-18.821999999999996,2.0,0.0,3.52,1.28,1.77,-19.808333,149.425,1,0,19138S,19138S,2021,WH
24.784,22.411,0.625,0.036,5.256,1.0,5.4,0.0,2.17,1.28,-19.808333,149.425,1,0,19138S,19138S,2022,WH
19.643,24.784,1.552,0.034,2.3729999999999976,1.0,0.88,5.4,2.1,2.17,-19.808333,149.425,1,0,19138S,19138S,2023,WH
45.625,43.077,0.256,0.0,-8.471000000000004,1.0,0.17,0.3,1.47,1.78,-19.666667,149.925,0,1,19159S,SLATE REEF,1996,WH
29.821,45.625,1.953,0.0,2.548000000000002,1.0,0.0,0.17,0.61,1.47,-19.666667,149.925,0,1,19159S,SLATE REEF,1997,WH
34.125,29.821,1.571,0.0,-15.803999999999998,1.0,1.32,0.0,1.38,0.61,-19.666667,149.925,0,1,19159S,SLATE REEF,1998,WH
31.111,34.125,1.5,0.0,4.3039999999999985,1.0,0.29,1.32,1.12,1.38,-19.666667,149.925,0,1,19159S,SLATE REEF,1999,WH
37.756,31.111,2.431,0.028,-3.0139999999999993,1.0,0.0,0.29,0.78,1.12,-19.666667,149.925,0,1,19159S,SLATE REEF,2000,WH
40.865,37.756,2.051,0.026,6.645,1.0,1.12,0.0,2.11,0.78,-19.666667,149.925,0,1,19159S,SLATE REEF,2001,WH
38.871,40.865,1.987,0.0,3.1090000000000018,1.0,1.86,1.12,1.45,2.11,-19.666667,149.925,0,1,19159S,SLATE REEF,2002,WH
40.521,38.871,2.339,0.0,-1.9939999999999998,1.0,0.15,1.86,1.17,1.45,-19.666667,149.925,0,1,19159S,SLATE REEF,2003,WH
45.694,40.521,2.431,0.0,1.6499999999999986,1.0,3.6,0.15,1.75,1.17,-19.666667,149.925,0,1,19159S,SLATE REEF,2004,WH
49.426,45.694,2.292,0.028,5.173000000000002,1.0,0.0,3.6,1.03,1.75,-19.666667,149.925,0,1,19159S,SLATE REEF,2005,WH
40.203,49.426,1.081,0.0,3.7319999999999993,2.0,0.0,1.01,0.96,1.45,-19.666667,149.925,0,1,19159S,SLATE REEF,2007,WH
14.211,40.203,2.432,0.0,-9.222999999999999,2.0,3.06,0.32,2.01,1.28,-19.666667,149.925,0,1,19159S,SLATE REEF,2009,WH
8.235,5.855,1.118,0.0,-8.356,2.0,0.92,0.0,1.37,0.8,-19.666667,149.925,0,1,19159S,SLATE REEF,2015,WH
20.256,8.235,0.368,0.0,2.379999999999999,2.0,2.87,3.01,1.94,1.69,-19.666667,149.925,0,1,19159S,SLATE REEF,2017,WH
27.0,20.256,2.372,0.0,12.021,2.0,0.0,0.0,0.97,1.0,-19.666667,149.925,0,1,19159S,SLATE REEF,2019,WH
45.449,27.0,0.25,0.0,6.744,2.0,0.0,5.73,1.22,1.92,-19.666667,149.925,0,1,19159S,SLATE REEF,2021,WH
60.329,45.449,1.987,0.0,18.448999999999998,1.0,5.63,0.0,1.9,1.22,-19.666667,149.925,0,1,19159S,SLATE REEF,2022,WH
61.48,60.329,1.382,0.0,14.880000000000003,1.0,1.22,5.63,1.58,1.9,-19.666667,149.925,0,1,19159S,SLATE REEF,2023,WH
25.545,36.927,1.25,0.0,1.7950000000000017,1.0,0.14,0.33,1.74,1.51,-19.758333,150.091667,0,1,19207S,HYDE REEF,1995,WH
26.144,25.545,1.0,0.0,-11.381999999999998,1.0,0.16,0.14,1.42,1.74,-19.758333,150.091667,0,1,19207S,HYDE REEF,1996,WH
22.76,26.144,2.074,0.0,0.5989999999999966,1.0,0.0,0.16,0.62,1.42,-19.758333,150.091667,0,1,19207S,HYDE REEF,1997,WH
30.186,22.76,0.99,0.0,-3.383999999999997,1.0,1.09,0.0,1.42,0.62,-19.758333,150.091667,0,1,19207S,HYDE REEF,1998,WH
27.074,30.186,0.957,0.0,7.425999999999998,1.0,0.0,1.09,1.02,1.42,-19.758333,150.091667,0,1,19207S,HYDE REEF,1999,WH
30.982,27.074,1.862,0.0,-3.1119999999999983,1.0,0.0,0.0,0.66,1.02,-19.758333,150.091667,0,1,19207S,HYDE REEF,2000,WH
36.442,30.982,1.548,0.0,3.9079999999999977,1.0,1.15,0.0,2.15,0.66,-19.758333,150.091667,0,1,19207S,HYDE REEF,2001,WH
33.494,36.442,1.731,0.0,5.460000000000001,1.0,1.87,1.15,1.52,2.15,-19.758333,150.091667,0,1,19207S,HYDE REEF,2002,WH
32.663,33.494,2.216,0.0,-2.9480000000000004,1.0,0.0,1.87,1.12,1.52,-19.758333,150.091667,0,1,19207S,HYDE REEF,2003,WH
35.71,32.663,1.848,0.0,-0.8310000000000031,1.0,3.09,0.0,1.72,1.12,-19.758333,150.091667,0,1,19207S,HYDE REEF,2004,WH
28.373,35.71,3.352,0.0,3.047000000000004,1.0,0.15,3.09,1.15,1.72,-19.758333,150.091667,0,1,19207S,HYDE REEF,2005,WH
