scene_id,scene_href,datetime,bbox_lon_min,bbox_lat_min,bbox_lon_max,bbox_lat_max
S1A_IW_GRDH_1SDV_20251101T211103_20251101T211128_061689_07B55C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T211103_20251101T211128_061689_07B55C_765B/measurement/iw-vv.tiff,2025-11-01T21:11:15.999075Z,126.08435800000001,-5.151561,128.69055200000003,-3.139593
S1A_IW_GRDH_1SDV_20251101T211038_20251101T211103_061689_07B55C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T211038_20251101T211103_061689_07B55C_48E4/measurement/iw-vv.tiff,2025-11-01T21:10:50.998714Z,126.412239,-3.640171,129.01203899999996,-1.632824
S1A_IW_GRDH_1SDV_20251101T211013_20251101T211038_061689_07B55C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T211013_20251101T211038_061689_07B55C_3D6E/measurement/iw-vv.tiff,2025-11-01T21:10:25.998352Z,126.73613,-2.128395,129.331116,-0.125775
S1A_IW_GRDH_1SDV_20251101T210948_20251101T211013_061689_07B55C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T210948_20251101T211013_061689_07B55C_4B39/measurement/iw-vv.tiff,2025-11-01T21:10:00.998732Z,127.055878,-0.616433,129.648117,1.381631
S1A_IW_GRDH_1SDV_20251101T210919_20251101T210948_061689_07B55C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T210919_20251101T210948_061689_07B55C_DD85/measurement/iw-vv.tiff,2025-11-01T21:09:33.985722Z,127.37193300000001,0.89574,130.013977,3.1322
S1A_IW_GRDH_1SDV_20251101T210031_20251101T210056_061689_07B55B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T210031_20251101T210056_061689_07B55B_E3B0/measurement/iw-vv.tiff,2025-11-01T21:00:44.255343Z,133.747116,33.014515,136.767044,34.944313
S1A_IW_GRDH_1SDV_20251101T210006_20251101T210031_061689_07B55B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T210006_20251101T210031_061689_07B55B_4FAD/measurement/iw-vv.tiff,2025-11-01T21:00:19.038205Z,134.05067399999996,34.546494,137.113022,36.448421
S1A_IW_GRDH_1SDV_20251101T205937_20251101T210006_061689_07B55B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T205937_20251101T210006_061689_07B55B_9410/measurement/iw-vv.tiff,2025-11-01T20:59:52.034642Z,134.34429899999998,36.052643,137.54907200000002,38.189705
S1A_EW_GRDM_1SDV_20251101T203428_20251101T203532_061689_07B556,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/EW/DV/S1A_EW_GRDM_1SDV_20251101T203428_20251101T203532_061689_07B556_0EDF/measurement/ew-vv.tiff,2025-11-01T20:35:00.532496Z,-46.616412999999994,50.731308,-39.29501299999998,55.215775
S1C_IW_GRDH_1SDV_20251101T202831_20251101T202855_004825_00988B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T202831_20251101T202855_004825_00988B_4D3D/measurement/iw-vv.tiff,2025-11-01T20:28:43.467356Z,130.78704800000003,-33.551945,133.90301499999998,-31.463657
S1A_IW_GRDH_1SDV_20251101T194154_20251101T194220_061688_07B552,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T194154_20251101T194220_061688_07B552_AA50/measurement/iw-vv.tiff,2025-11-01T19:42:07.191269Z,140.76385500000004,-39.733559,144.27241500000002,-37.480816
S1C_IW_GRDH_1SDV_20251101T194108_20251101T194134_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T194108_20251101T194134_004825_009885_2395/measurement/iw-vv.tiff,2025-11-01T19:41:21.443101Z,-28.293544999999995,40.481251,-24.893866000000003,42.480274
S1C_IW_GRDH_1SDV_20251101T194043_20251101T194108_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T194043_20251101T194108_004825_009885_060B/measurement/iw-vv.tiff,2025-11-01T19:40:55.598376Z,-27.87713099999999,38.979252,-24.57953599999999,40.878639
S1C_IW_GRDH_1SDV_20251101T194018_20251101T194043_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T194018_20251101T194043_004825_009885_7F7C/measurement/iw-vv.tiff,2025-11-01T19:40:30.598547Z,-27.49704600000001,37.47646,-24.269397999999995,39.37764
S1C_IW_GRDH_1SDV_20251101T193953_20251101T194018_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193953_20251101T194018_004825_009885_A067/measurement/iw-vv.tiff,2025-11-01T19:40:05.598717Z,-27.125664,35.972733,-23.962683,37.876129
S1C_IW_GRDH_1SDV_20251101T193928_20251101T193953_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193928_20251101T193953_004825_009885_E87F/measurement/iw-vv.tiff,2025-11-01T19:39:40.598888Z,-26.762085000000013,34.468296,-23.659084000000007,36.373936
S1C_IW_GRDH_1SDV_20251101T193903_20251101T193928_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193903_20251101T193928_004825_009885_A392/measurement/iw-vv.tiff,2025-11-01T19:39:15.599048Z,-26.40558200000001,32.963009,-23.35825299999999,34.871243
S1C_IW_GRDH_1SDV_20251101T193838_20251101T193903_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193838_20251101T193903_004825_009885_07B7/measurement/iw-vv.tiff,2025-11-01T19:38:50.598481Z,-26.055413999999985,31.456999,-23.05950200000001,33.367931
S1C_IW_GRDH_1SDV_20251101T193813_20251101T193838_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193813_20251101T193838_004825_009885_D194/measurement/iw-vv.tiff,2025-11-01T19:38:25.598652Z,-25.710961999999995,29.950394,-22.762702999999988,31.864082
S1C_IW_GRDH_1SDV_20251101T193748_20251101T193813_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193748_20251101T193813_004825_009885_FFA9/measurement/iw-vv.tiff,2025-11-01T19:38:00.598822Z,-25.37166400000001,28.44305,-22.467489,30.359814
S1C_IW_GRDH_1SDV_20251101T193718_20251101T193748_004825_009885,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T193718_20251101T193748_004825_009885_8D0D/measurement/iw-vv.tiff,2025-11-01T19:37:33.450061Z,-25.036946999999998,26.675896,-22.12293600000001,28.854979
S1A_IW_GRDH_1SDV_20251101T193654_20251101T193719_061688_07B552,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193654_20251101T193719_061688_07B552_1759/measurement/iw-vv.tiff,2025-11-01T19:37:06.559833Z,146.677551,-21.729528,149.526459,-19.651958
S1A_IW_GRDH_1SDV_20251101T193625_20251101T193654_061688_07B552,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193625_20251101T193654_061688_07B552_AF73/measurement/iw-vv.tiff,2025-11-01T19:36:39.544383Z,147.08387800000003,-20.226744,149.958954,-17.913198
S1A_IW_GRDH_1SDV_20251101T193412_20251101T193439_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193412_20251101T193439_061688_07B551_6259/measurement/iw-vv.tiff,2025-11-01T19:34:25.864414Z,149.22605899999996,-12.140016,151.877563,-9.955861
S1A_IW_GRDH_1SDV_20251101T193347_20251101T193412_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193347_20251101T193412_061688_07B551_C077/measurement/iw-vv.tiff,2025-11-01T19:33:59.535238Z,149.61535600000002,-10.470301,152.21374500000002,-8.451699
S1A_IW_GRDH_1SDV_20251101T193322_20251101T193347_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193322_20251101T193347_061688_07B551_4BB3/measurement/iw-vv.tiff,2025-11-01T19:33:34.535338Z,149.96092199999998,-8.960547,152.546082,-6.946716
S1A_IW_GRDH_1SDV_20251101T193257_20251101T193322_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193257_20251101T193322_061688_07B551_230F/measurement/iw-vv.tiff,2025-11-01T19:33:09.535435Z,150.30116299999997,-7.450182,152.874893,-5.44124
S1A_IW_GRDH_1SDV_20251101T193232_20251101T193257_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193232_20251101T193257_061688_07B551_2D1F/measurement/iw-vv.tiff,2025-11-01T19:32:44.535531Z,150.636169,-5.939444,153.195877,-3.934083
S1A_IW_GRDH_1SDV_20251101T193202_20251101T193232_061688_07B551,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T193202_20251101T193232_061688_07B551_DD89/measurement/iw-vv.tiff,2025-11-01T19:32:17.516477Z,150.962021,-4.427181,153.57525599999997,-2.185175
S1A_IW_GRDH_1SDV_20251101T185937_20251101T190011_061688_07B54D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185937_20251101T190011_061688_07B54D_E175/measurement/iw-vv.tiff,2025-11-01T18:59:54.175988Z,-25.534988,64.845779,-19.026564000000008,67.311005
S1A_IW_GRDH_1SDV_20251101T185908_20251101T185937_061688_07B54D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185908_20251101T185937_061688_07B54D_B11E/measurement/iw-vv.tiff,2025-11-01T18:59:22.712938Z,-24.282438000000013,63.133366,-18.387263999999988,65.296349
S1A_IW_GRDH_1SDV_20251101T185255_20251101T185322_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185255_20251101T185322_061688_07B54A_AAA0/measurement/iw-vv.tiff,2025-11-01T18:53:09.410474Z,-16.066563000000002,40.90535,-12.639735000000002,42.920658
S1A_IW_GRDH_1SDV_20251101T185230_20251101T185255_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185230_20251101T185255_061688_07B54A_6BCC/measurement/iw-vv.tiff,2025-11-01T18:52:43.426562Z,-15.642617999999999,39.403587,-12.324301999999989,41.302479
S1A_IW_GRDH_1SDV_20251101T185205_20251101T185230_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185205_20251101T185230_061688_07B54A_CB88/measurement/iw-vv.tiff,2025-11-01T18:52:18.426702Z,-15.259933999999987,37.901012,-12.013093999999995,39.801632
S1A_IW_GRDH_1SDV_20251101T185140_20251101T185205_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185140_20251101T185205_061688_07B54A_F67A/measurement/iw-vv.tiff,2025-11-01T18:51:53.426842Z,-14.886212999999998,36.397495,-11.705445999999995,38.30027
S1A_IW_GRDH_1SDV_20251101T185115_20251101T185140_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185115_20251101T185140_061688_07B54A_CD8F/measurement/iw-vv.tiff,2025-11-01T18:51:28.426234Z,-14.52052900000001,34.893166,-11.401022000000012,36.798218
S1A_IW_GRDH_1SDV_20251101T185050_20251101T185115_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185050_20251101T185115_061688_07B54A_57A8/measurement/iw-vv.tiff,2025-11-01T18:51:03.426374Z,-14.162108999999987,33.388153,-11.099409000000009,35.295586
S1A_IW_GRDH_1SDV_20251101T185025_20251101T185050_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185025_20251101T185050_061688_07B54A_7F1B/measurement/iw-vv.tiff,2025-11-01T18:50:38.426502Z,-13.81025600000001,31.882318,-10.800279999999987,33.792465
S1A_IW_GRDH_1SDV_20251101T185000_20251101T185025_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T185000_20251101T185025_061688_07B54A_2CF6/measurement/iw-vv.tiff,2025-11-01T18:50:13.426654Z,-13.464271999999994,30.375879,-10.502886999999987,32.288757
S1A_IW_GRDH_1SDV_20251101T184935_20251101T185000_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T184935_20251101T185000_061688_07B54A_DF8C/measurement/iw-vv.tiff,2025-11-01T18:49:48.426795Z,-13.123603000000003,28.86869,-10.207274000000012,30.784607
S1A_IW_GRDH_1SDV_20251101T184906_20251101T184935_061688_07B54A,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T184906_20251101T184935_061688_07B54A_1706/measurement/iw-vv.tiff,2025-11-01T18:49:21.413965Z,-12.787657999999993,27.118828,-9.861453000000012,29.279886
S1A_IW_GRDH_1SDV_20251101T184231_20251101T184256_061688_07B549,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T184231_20251101T184256_061688_07B549_F8B8/measurement/iw-vv.tiff,2025-11-01T18:42:43.823884Z,-7.742314999999991,3.204968,-5.204471000000012,5.180943
S1A_IW_GRDH_1SDV_20251101T184206_20251101T184231_061688_07B549,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T184206_20251101T184231_061688_07B549_A4E5/measurement/iw-vv.tiff,2025-11-01T18:42:18.823871Z,-7.430635999999993,1.692643,-4.893314000000004,3.672584
S1A_IW_GRDH_1SDV_20251101T184137_20251101T184206_061687_07B549,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T184137_20251101T184206_061687_07B549_CFE7/measurement/iw-vv.tiff,2025-11-01T18:41:51.816498Z,-7.11619300000001,-0.062375,-4.5286629999999946,2.164615
S1C_IW_GRDH_1SDV_20251101T180337_20251101T180412_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180337_20251101T180412_004824_00987F_E2D9/measurement/iw-vv.tiff,2025-11-01T18:03:55.260193Z,-4.96647999999999,44.929489,-1.1555630000000008,47.431763
S1C_IW_GRDH_1SDV_20251101T180312_20251101T180337_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180312_20251101T180337_004824_00987F_580A/measurement/iw-vv.tiff,2025-11-01T18:03:25.185424Z,-4.365224000000012,43.430508,-0.825870000000009,45.325352
S1C_IW_GRDH_1SDV_20251101T180247_20251101T180312_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180247_20251101T180312_004824_00987F_F4E3/measurement/iw-vv.tiff,2025-11-01T18:03:00.185754Z,-3.953279000000009,41.934334,-0.4754350000000045,43.826393
S1C_IW_GRDH_1SDV_20251101T180157_20251101T180222_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180157_20251101T180222_004824_00987F_5068/measurement/iw-vv.tiff,2025-11-01T18:02:10.185647Z,-3.146460999999988,38.929634,0.14515700000001175,40.828526
S1C_IW_GRDH_1SDV_20251101T180132_20251101T180157_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180132_20251101T180157_004824_00987F_E19E/measurement/iw-vv.tiff,2025-11-01T18:01:45.185207Z,-2.7695089999999993,37.425987,0.4489639999999895,39.327229
S1C_IW_GRDH_1SDV_20251101T180107_20251101T180132_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180107_20251101T180132_004824_00987F_FE8B/measurement/iw-vv.tiff,2025-11-01T18:01:20.185533Z,-2.4042010000000005,35.920708,0.7454840000000047,37.824993
S1C_IW_GRDH_1SDV_20251101T180042_20251101T180107_004824_00987F,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T180042_20251101T180107_004824_00987F_DC13/measurement/iw-vv.tiff,2025-11-01T18:00:55.185854Z,-2.0514550000000042,34.419682,1.070270999999991,36.321594
S1A_IW_GRDH_1SDV_20251101T173802_20251101T173821_061687_07B545,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173802_20251101T173821_061687_07B545_558A/measurement/iw-vv.tiff,2025-11-01T17:38:12.041444Z,-172.913986,51.416817,-168.958572,52.932564
S1A_IW_GRDH_1SDV_20251101T173549_20251101T173614_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173549_20251101T173614_061687_07B544_CDD8/measurement/iw-vv.tiff,2025-11-01T17:36:02.191532Z,-170.922348,58.978436,-165.896957,60.869511
S1A_IW_GRDH_1SDV_20251101T173524_20251101T173549_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173524_20251101T173549_061687_07B544_595C/measurement/iw-vv.tiff,2025-11-01T17:35:37.314599Z,-170.464981,60.44709,-165.188477,62.359138
S1A_IW_GRDH_1SDV_20251101T173459_20251101T173524_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173459_20251101T173524_061687_07B544_C3FD/measurement/iw-vv.tiff,2025-11-01T17:35:12.314511Z,-169.976868,61.927773,-164.423798,63.847694
S1A_IW_GRDH_1SDV_20251101T173434_20251101T173459_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173434_20251101T173459_061687_07B544_49E8/measurement/iw-vv.tiff,2025-11-01T17:34:47.314423Z,-169.457504,63.405674,-163.599106,65.335304
S1A_IW_GRDH_1SDV_20251101T173409_20251101T173434_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173409_20251101T173434_061687_07B544_1720/measurement/iw-vv.tiff,2025-11-01T17:34:22.314336Z,-168.907181,64.880821,-162.685043,66.820816
S1A_IW_GRDH_1SDV_20251101T173344_20251101T173409_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173344_20251101T173409_061687_07B544_48E6/measurement/iw-vv.tiff,2025-11-01T17:33:57.314248Z,-168.301331,66.351105,-161.693848,68.305687
S1A_IW_GRDH_1SDV_20251101T173315_20251101T173344_061687_07B544,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T173315_20251101T173344_061687_07B544_00FA/measurement/iw-vv.tiff,2025-11-01T17:33:30.298596Z,-167.658936,67.818504,-160.377304,70.026352
S1A_IW_GRDH_1SDV_20251101T172033_20251101T172109_061687_07B540,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T172033_20251101T172109_061687_07B540_9043/measurement/iw-vv.tiff,2025-11-01T17:20:51.931467Z,-0.4055539999999951,63.721001,6.133264999999994,66.320648
S1A_IW_GRDH_1SDV_20251101T172008_20251101T172033_061687_07B540,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T172008_20251101T172033_061687_07B540_0343/measurement/iw-vv.tiff,2025-11-01T17:20:21.474991Z,0.848243999999994,62.244377,6.65721400000001,64.185013
S1A_IW_GRDH_1SDV_20251101T171943_20251101T172008_061687_07B540,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T171943_20251101T172008_061687_07B540_31BE/measurement/iw-vv.tiff,2025-11-01T17:19:56.474570Z,1.6344510000000128,60.764744,7.1505260000000135,62.696732
S1A_IW_GRDH_1SDV_20251101T171918_20251101T171943_061687_07B540,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T171918_20251101T171943_061687_07B540_CE90/measurement/iw-vv.tiff,2025-11-01T17:19:31.474151Z,2.361836000000011,59.282463,7.616771,61.20731
S1A_IW_GRDH_1SDV_20251101T171853_20251101T171918_061687_07B540,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T171853_20251101T171918_061687_07B540_6A70/measurement/iw-vv.tiff,2025-11-01T17:19:06.474477Z,3.0388890000000117,57.79792,8.059663,59.716824
